rank,objective,spearman_score_vs_target,pearson_score_vs_target,top_bucket_target_mean,bottom_bucket_target_mean,top_bottom_spread,complexity_penalty,concentration_penalty,max_weight,weight_entropy,effective_n_features,n_features,features,weights
80,0.7198996457253595,0.9499211385926158,0.9486732129882324,0.7697393822393822,0.24592664092664093,0.5238127413127412,0.0,0.02950032470082295,0.5090006494016459,0.9560088173106948,2.406490216034736,3,rank__expectancy_total|rank__profit_factor_oos|rank__expectancy_oos,0.11148272|0.50900065|0.37951663
81,0.7198750848633418,0.9576221611997714,0.959760683822575,0.7689189189189188,0.2431467181467182,0.5257722007722007,0.0,0.11433767534863618,0.6786753506972724,0.8112938269725672,1.90720389391966,3,rank__net_profit_oos|rank__trade_count_is|rank__net_profit_is,0.67867535|0.23845304|0.08287161
82,0.7198151644275107,0.9479218346465274,0.951677601389496,0.7689189189189188,0.24685328185328195,0.5220656370656369,0.0,0.0,0.3653231440396903,1.2487913596396396,3.2538048802267423,4,rank__trades_per_month|rank__net_profit_oos|rank__expectancy_oos|rank__expectancy_total,0.36532314|0.22103896|0.34729159|0.06634630
83,0.7197961389048629,0.9540382237556719,0.9603723279527878,0.7603330115830115,0.24542471042471045,0.514908301158301,0.0,0.0,0.3342464519200912,1.3217291013938606,3.5676032031326907,4,rank__expectancy_oos|rank__profit_factor_total|rank__profit_factor_oos|rank__trade_count_is,0.12931777|0.20507210|0.33424645|0.33136368
84,0.7197513255004837,0.9653972321012262,0.9693980438958132,0.7565347490347489,0.24685328185328187,0.5096814671814671,0.0,0.07695739401417098,0.603914788028342,0.9364120855427247,2.237649844101784,3,rank__net_profit_is|rank__trade_count_total|rank__profit_factor_oos,0.15478392|0.24130129|0.60391479
85,0.7193089927899912,0.9568520589390557,0.951803910618587,0.7606853281853283,0.25056467181467185,0.5101206563706564,0.015,0.0,0.33392927587195365,1.4331741103495603,3.906043146158417,5,rank__expectancy_oos|rank__expectancy_is|rank__trade_count_total|rank__profit_factor_oos|rank__win_rate_is,0.27823981|0.02607317|0.15881918|0.33392928|0.20293856
86,0.7192050383962093,0.950765289147631,0.9497578194347994,0.7647200772200772,0.2482625482625483,0.5164575289575288,0.0,0.0,0.44025007555888485,1.2560498117667522,3.1919136473077514,4,rank__active_months|rank__expectancy_oos|rank__profit_factor_total|rank__profit_factor_oos,0.25630835|0.44025008|0.08951472|0.21392686
87,0.718936263129504,0.9472702096566913,0.947572550956118,0.7705405405405406,0.2516602316602316,0.5188803088803089,0.0,0.0,0.372048040080884,1.209521975976466,3.112154368725779,4,rank__active_months|rank__trade_count_oos|rank__profit_factor_oos|rank__expectancy_total,0.04761664|0.36839551|0.37204804|0.21193981
88,0.7187244188289309,0.9468407295497537,0.9539864604121945,0.7690492277992277,0.2432625482625483,0.5257866795366793,0.03,0.0,0.2110302119500551,1.7309567360444276,5.466830068675524,6,rank__net_profit_total|rank__trade_count_total|rank__trades_per_month|rank__avg_loss_total|rank__expectancy_oos|rank__profit_factor_oos,0.19100873|0.19996662|0.05609437|0.18364297|0.15825710|0.21103021
89,0.7186482342913643,0.9460261983124585,0.9480910482852769,0.7689189189189188,0.24472972972972976,0.5241891891891891,0.015,0.0,0.29848621853209456,1.4817505620002775,4.098919607378402,5,rank__net_profit_oos|rank__trade_count_oos|rank__expectancy_oos|rank__trade_count_is|rank__expectancy_is,0.29710610|0.20576714|0.29848622|0.14692028|0.05172026
90,0.718547721781825,0.9516094397026461,0.9526035280744334,0.7735569498069498,0.260719111969112,0.5128378378378378,0.03,0.0,0.304226127190459,1.6408088918076464,4.634748540442977,6,rank__profit_factor_total|rank__profit_factor_oos|rank__net_profit_oos|rank__active_months|rank__expectancy_total|rank__trade_count_is,0.09278964|0.12643016|0.30422613|0.26396974|0.05000130|0.16258303
91,0.7185061375624043,0.9531792635417969,0.9548390214225476,0.7636872586872586,0.24823359073359078,0.5154536679536679,0.03,0.0,0.27772008751587646,1.655836702293636,4.778749683486484,6,rank__profit_factor_oos|rank__trade_count_total|rank__net_profit_oos|rank__net_profit_is|rank__trade_count_oos|rank__trade_count_is,0.27772009|0.07411528|0.26552232|0.15858493|0.16627856|0.05777882
92,0.7184960611602453,0.9551933771467453,0.953055198684593,0.7649083011583013,0.2602557915057916,0.5046525096525097,0.0,0.0,0.40725519851340075,1.0832289963984258,2.9104848247166877,3,rank__net_profit_oos|rank__win_rate_oos|rank__payoff_ratio_total,0.40725520|0.26431486|0.32842994
93,0.7182580441939304,0.9544677038626095,0.953818416013695,0.7567615830115831,0.24388513513513518,0.5128764478764479,0.0,0.014183143164475859,0.47836628632895173,1.1944677892154247,2.915565821206783,4,rank__profit_factor_oos|rank__avg_win_total|rank__expectancy_oos|rank__win_rate_total,0.28575892|0.06958622|0.47836629|0.16628857
94,0.7178543972669928,0.9507208601710512,0.9514975555283345,0.7643677606177607,0.24701254826254826,0.5173552123552124,0.03,0.0,0.2778109487096954,1.682738444998077,4.939545873087606,6,rank__expectancy_oos|rank__profit_factor_oos|rank__win_rate_oos|rank__payoff_ratio_total|rank__trades_per_month|rank__net_profit_total,0.24746393|0.07554019|0.19021674|0.27781095|0.11689093|0.09207726
95,0.7176523315158309,0.9443082778847084,0.9469619382893204,0.768918918918919,0.24685328185328187,0.5220656370656371,0.0,0.007121090615409664,0.46424218123081934,1.1474776126820578,2.7766270171273346,4,rank__net_profit_is|rank__profit_factor_oos|rank__trade_count_is|rank__net_profit_oos,0.06117711|0.11839474|0.35618597|0.46424218
96,0.7170725607157268,0.9531200249063572,0.9463570243570399,0.7678861003861003,0.2575675675675676,0.5103185328185327,0.045,0.0,0.22034280448630425,1.8686901043064195,6.204717028938442,7,rank__win_rate_total|rank__avg_win_total|rank__expectancy_oos|rank__active_months|rank__net_profit_oos|rank__trade_count_total|rank__profit_factor_oos,0.22034280|0.16096547|0.15863146|0.03773761|0.12414721|0.16031213|0.13786331
97,0.7169554439000327,0.9557265248657023,0.9568275125793324,0.7561486486486488,0.24446911196911203,0.5116795366795368,0.045,0.0,0.19479302435854545,1.8719351937010607,6.172635478111909,7,rank__expectancy_oos|rank__expectancy_is|rank__profit_factor_oos|rank__win_rate_oos|rank__trade_count_total|rank__trades_per_month|rank__net_profit_oos,0.11443856|0.08615442|0.16457710|0.19034961|0.19211844|0.05756884|0.19479302
98,0.7169182054201856,0.9518315845855447,0.9509035321156579,0.766076254826255,0.25271235521235524,0.5133638996138997,0.045,0.0,0.3152423889756446,1.8092428631988884,5.342217447343663,7,rank__avg_win_total|rank__trade_count_oos|rank__win_rate_oos|rank__profit_factor_total|rank__net_profit_oos|rank__expectancy_oos|rank__active_months,0.08537951|0.06835145|0.09121913|0.17496939|0.10205455|0.31524239|0.16278358
99,0.7168729337331742,0.9443230875435683,0.9510826479699467,0.768918918918919,0.24542471042471045,0.5234942084942085,0.03,0.0,0.398635041060203,1.4871178265996225,3.701316471955142,6,rank__active_months|rank__profit_factor_total|rank__trade_count_oos|rank__win_rate_oos|rank__net_profit_oos|rank__net_profit_total,0.03755950|0.16974425|0.27072138|0.07015508|0.39863504|0.05318475
100,0.7163470238215772,0.9512391982311482,0.9502069373202302,0.7701592664092664,0.2515250965250965,0.5186341698841699,0.0,0.08910015452858658,0.6282003090571732,0.8997083098159061,2.1262820422222775,3,rank__net_profit_total|rank__win_rate_total|rank__net_profit_oos,0.24313340|0.12866629|0.62820031
101,0.7163271349060741,0.9470924937503723,0.9487942517875947,0.7721187258687259,0.26426640926640926,0.5078523166023166,0.0,0.0,0.41196343651380013,1.0704010877286672,2.8472674859275333,3,rank__expectancy_total|rank__profit_factor_oos|rank__trade_count_is,0.35961766|0.41196344|0.22841891
102,0.7160853237129596,0.9525128288931008,0.950639247204002,0.763600386100386,0.25944498069498073,0.5041554054054054,0.015,0.0,0.40904190596096424,1.4382486290894874,3.676592372454391,5,rank__net_profit_is|rank__net_profit_oos|rank__active_months|rank__profit_factor_oos|rank__profit_factor_is,0.09704154|0.24665585|0.16750866|0.40904191|0.07975204
103,0.7160643131758653,0.9456855761586804,0.9458272863362238,0.7689189189189188,0.25738416988416996,0.5115347490347488,0.0,0.0,0.3776666533232749,1.316474207345602,3.5121392597750667,4,rank__trade_count_total|rank__profit_factor_oos|rank__expectancy_oos|rank__avg_win_total,0.37766665|0.29838776|0.17913415|0.14481144
104,0.7159732671797276,0.9553562833942043,0.9503920315790056,0.7519160231660232,0.24388513513513518,0.508030888030888,0.03,0.0,0.41685368948860113,1.3470234613599903,3.254674367132127,6,rank__net_profit_oos|rank__expectancy_oos|rank__win_rate_is|rank__profit_factor_oos|rank__payoff_ratio_total|rank__expectancy_is,0.31042624|0.02475920|0.18577277|0.41685369|0.03660446|0.02558363
105,0.7156511347854586,0.9492250846261998,0.9507381235800928,0.7647200772200772,0.245926640926641,0.5187934362934362,0.0,0.06735556368023707,0.5847111273604741,0.8759772611253935,2.160208810063336,3,rank__expectancy_oos|rank__expectancy_is|rank__profit_factor_oos,0.58471113|0.07573787|0.33955100
106,0.7155566696462051,0.9524535902576612,0.9478351448233696,0.763600386100386,0.2584411196911197,0.5051592664092663,0.03,0.0,0.35672647504473814,1.550961809845985,4.029732024195045,6,rank__net_profit_oos|rank__expectancy_total|rank__profit_factor_oos|rank__net_profit_total|rank__profit_factor_is|rank__win_rate_total,0.28810540|0.14853981|0.35672648|0.10010464|0.04494630|0.06157736
107,0.7155370714555237,0.9502765704052537,0.9531945731012124,0.7597490347490348,0.2431467181467182,0.5166023166023166,0.0,0.054282962200751655,0.5585659244015033,1.0879855848295468,2.4952737945869403,4,rank__avg_loss_total|rank__net_profit_is|rank__trade_count_is|rank__net_profit_oos,0.12731691|0.04931504|0.26480212|0.55856592
108,0.7154821241060655,0.9444415648144476,0.9435808438185751,0.7647200772200772,0.2505067567567568,0.5142133204633204,0.0,0.0,0.440794277478188,1.194322479114378,2.9974333561314714,4,rank__active_months|rank__expectancy_oos|rank__profit_factor_oos|rank__avg_win_total,0.05136941|0.31609327|0.44079428|0.19174304
109,0.7148534387988517,0.9382363177521434,0.9399415479062397,0.7687210424710426,0.2470125482625483,0.5217084942084943,0.0,0.0,0.310482700392549,1.314720679748316,3.5746323989077657,4,rank__active_months|rank__avg_win_total|rank__net_profit_oos|rank__expectancy_oos,0.29229648|0.10109088|0.29612993|0.31048270
110,0.7147802040745628,0.9464556784193958,0.9450295547634187,0.7660762548262549,0.2595125482625483,0.5065637065637065,0.0,0.0,0.33825490387009605,1.2925513158738888,3.4597809161565256,4,rank__trade_count_oos|rank__profit_factor_oos|rank__expectancy_is|rank__net_profit_oos,0.08709999|0.33825490|0.25630356|0.31834154
111,0.7146502416930602,0.9519796811741438,0.9505086897438404,0.763600386100386,0.2604826254826255,0.5031177606177606,0.0,0.033181939270195,0.51636387854039,1.1789530606882592,2.7965934357785653,4,rank__profit_factor_oos|rank__net_profit_oos|rank__profit_factor_total|rank__net_profit_total,0.51636388|0.18248903|0.07215413|0.22899296
112,0.7145507285195422,0.9470184454560727,0.9485884917564711,0.7647200772200772,0.25038610038610043,0.5143339768339767,0.045,0.0,0.2589151477073902,1.7996874659212387,5.429430357097279,7,rank__active_months|rank__expectancy_oos|rank__payoff_ratio_total|rank__profit_factor_total|rank__profit_factor_oos|rank__net_profit_oos|rank__win_rate_oos,0.24944142|0.25891515|0.13313168|0.04040910|0.13958543|0.08065403|0.09786319
113,0.714174987850731,0.9446192807207666,0.9350516528433115,0.7639575289575291,0.2488706563706564,0.5150868725868727,0.03,0.0,0.2672047898781342,1.6594211539481465,4.96515960819235,6,rank__expectancy_oos|rank__expectancy_total|rank__win_rate_total|rank__trade_count_is|rank__profit_factor_oos|rank__avg_win_total,0.16576866|0.26720479|0.15126703|0.23159968|0.15934134|0.02481850
114,0.7135636351972896,0.9360592978997362,0.9346943582770958,0.7689189189189188,0.2468532818532819,0.5220656370656369,0.0,0.006405217136510766,0.46281043427302154,0.9942025258801171,2.540019169855597,3,rank__trades_per_month|rank__expectancy_oos|rank__expectancy_total,0.40129370|0.46281043|0.13589587
115,0.713335392293405,0.9527349737759995,0.9443086084745795,0.7467229729729729,0.24388513513513518,0.5028378378378376,0.015,0.0,0.42025544443268215,1.4174888735121414,3.5764482019834185,5,rank__avg_loss_total|rank__profit_factor_oos|rank__trade_count_total|rank__expectancy_oos|rank__win_rate_is,0.10203819|0.24352284|0.06297962|0.42025544|0.17120389
116,0.7130721157353055,0.9427088347278377,0.9454951605841566,0.7689189189189188,0.24685328185328187,0.5220656370656369,0.0,0.08273097465720755,0.6154619493144151,0.8579181455763769,2.0850997651319245,3,rank__avg_win_total|rank__net_profit_oos|rank__trade_count_total,0.07636995|0.61546195|0.30816810
117,0.7128244813200411,0.9465741556902753,0.9435561225839073,0.7582577220077221,0.25506274131274137,0.5031949806949807,0.0,0.0,0.3316254038993007,1.3522121065844286,3.7470910398677133,4,rank__win_rate_is|rank__net_profit_oos|rank__expectancy_oos|rank__payoff_ratio_total,0.17279955|0.29383793|0.33162540|0.20173711
118,0.7127266541784112,0.9510466726659693,0.9404325913620944,0.7636727799227799,0.25254343629343634,0.5111293436293436,0.0,0.1025987010065276,0.6551974020130552,0.8592954111347884,2.01301287801758,3,rank__avg_loss_total|rank__expectancy_oos|rank__trade_count_is,0.23580382|0.65519740|0.10899878
119,0.7125915099708368,0.9514465334551869,0.9478732278489541,0.7570318532818534,0.2547779922779923,0.5022538610038612,0.045,0.0,0.23661473061839944,1.7766905101653665,5.412598357366951,7,rank__trades_per_month|rank__net_profit_oos|rank__expectancy_total|rank__win_rate_total|rank__profit_factor_total|rank__profit_factor_oos|rank__win_rate_oos,0.09955140|0.21445793|0.14203148|0.02401783|0.06427422|0.23661473|0.21905241
120,0.7125648518860601,0.9460410079713184,0.943729501348647,0.763600386100386,0.2572876447876448,0.5063127413127413,0.0,0.03147790685684712,0.5129558137136943,0.9391284506865489,2.362225061076222,3,rank__profit_factor_oos|rank__win_rate_oos|rank__net_profit_total,0.51295581|0.09930004|0.38774415
121,0.7122563484284691,0.9507356698299111,0.9520898203468611,0.7491988416988417,0.2451640926640927,0.504034749034749,0.03,0.0,0.3020171230414875,1.693011160542071,5.008047077413126,6,rank__expectancy_total|rank__profit_factor_is|rank__profit_factor_oos|rank__win_rate_oos|rank__expectancy_oos|rank__trade_count_oos,0.06174942|0.14701984|0.30201712|0.14319782|0.20952766|0.13648813
122,0.7120591602972649,0.9430642665404756,0.9473942945485253,0.7603330115830117,0.24542471042471045,0.5149083011583012,0.045,0.0,0.22338792961627316,1.8116381998373705,5.648456852644418,7,rank__trades_per_month|rank__profit_factor_total|rank__expectancy_is|rank__profit_factor_oos|rank__net_profit_oos|rank__expectancy_total|rank__win_rate_oos,0.22234267|0.15861894|0.10621166|0.22338793|0.19032953|0.05741386|0.04169540
123,0.7119887542813496,0.9464112494428162,0.9431551881627274,0.7691891891891892,0.26232625482625493,0.5068629343629343,0.0,0.06621964818340928,0.5824392963668186,0.8671114319145752,2.148971132858349,3,rank__avg_win_total|rank__expectancy_oos|rank__trade_count_oos,0.06927236|0.58243930|0.34828834
124,0.71197450192944,0.9382511274110035,0.9338513088506348,0.7721187258687259,0.26099420849420846,0.5111245173745174,0.015,0.0,0.3047189897546011,1.5219069664992109,4.286593118165302,5,rank__profit_factor_oos|rank__win_rate_oos|rank__profit_factor_total|rank__expectancy_total|rank__trade_count_is,0.27456931|0.13317304|0.08913771|0.30471899|0.19840095
125,0.7119141549032945,0.9413167267950058,0.9452326189381126,0.7637934362934364,0.2570463320463321,0.5067471042471043,0.0,0.0,0.38403988081710844,1.2563689891743344,3.297330204909934,4,rank__trades_per_month|rank__net_profit_oos|rank__win_rate_is|rank__profit_factor_oos,0.38403988|0.26913187|0.06568263|0.28114562
126,0.7118649305205521,0.9392433745546178,0.941562287019973,0.7646862934362934,0.2515250965250965,0.5131611969111969,0.015,0.0,0.32483249196992064,1.4451152815381465,3.8808978146396433,5,rank__net_profit_oos|rank__win_rate_oos|rank__expectancy_oos|rank__net_profit_total|rank__active_months,0.29872817|0.10424527|0.22271627|0.32483249|0.04947779
127,0.7113245802970162,0.9409020563469281,0.938173017544184,0.7659121621621621,0.25596525096525097,0.509946911196911,0.03,0.0,0.2866334802407866,1.695056888775579,5.066391407910737,6,rank__trades_per_month|rank__win_rate_oos|rank__expectancy_oos|rank__trade_count_oos|rank__net_profit_total|rank__profit_factor_total,0.05597228|0.21915768|0.28663348|0.14553992|0.14188295|0.15081369
128,0.7112802208051502,0.948854843154702,0.9441474130707261,0.756993243243243,0.2547779922779923,0.5022152509652507,0.045,0.0,0.25191856632071524,1.7812017739460648,5.391061410866136,7,rank__expectancy_total|rank__trades_per_month|rank__expectancy_oos|rank__profit_factor_is|rank__win_rate_oos|rank__profit_factor_oos|rank__win_rate_is,0.08121365|0.20319891|0.21245267|0.06186366|0.03445430|0.25191857|0.15489824
129,0.7105120400530173,0.9485882692952236,0.9458726479048531,0.7467229729729731,0.24388513513513518,0.5028378378378379,0.03,0.0,0.2602950775766473,1.6256142575297527,4.718030139776542,6,rank__profit_factor_total|rank__expectancy_is|rank__win_rate_oos|rank__net_profit_oos|rank__profit_factor_oos|rank__expectancy_oos,0.06651429|0.03157512|0.23510883|0.22420797|0.26029508|0.18229871
130,0.7099178221736653,0.9417313972430834,0.923878441508517,0.7738272200772202,0.27291505791505793,0.5009121621621622,0.045,0.0,0.22547080299439184,1.863398835627177,6.030077245387686,7,rank__avg_win_total|rank__win_rate_oos|rank__payoff_ratio_total|rank__profit_factor_oos|rank__expectancy_is|rank__trades_per_month|rank__win_rate_is,0.16150668|0.21059501|0.09826945|0.22547080|0.08345125|0.15270233|0.06800448
